-0.02472,-2.8,-0.256
-0.0247,-2.8,-0.256
-0.02468,-2.8,-0.248
-0.02466,-2.8,-0.248
-0.02464,-2.8,-0.256
-0.02462,-2.72,-0.248
-0.0246,-2.72,-0.24
-0.02458,-2.72,-0.248
-0.02456,-2.72,-0.248
-0.02454,-2.72,-0.24
-0.02452,-2.72,-0.232
-0.0245,-2.64,-0.232
-0.02448,-2.64,-0.24
-0.02446,-2.64,-0.248
-0.02444,-2.64,-0.24
-0.02442,-2.64,-0.24
-0.0244,-2.64,-0.232
-0.02438,-2.64,-0.232
-0.02436,-2.56,-0.232
-0.02434,-2.56,-0.224
-0.02432,-2.56,-0.232
-0.0243,-2.56,-0.224
-0.02428,-2.48,-0.216
-0.02426,-2.56,-0.224
-0.02424,-2.48,-0.224
-0.02422,-2.48,-0.216
-0.0242,-2.48,-0.216
-0.02418,-2.4,-0.224
-0.02416,-2.4,-0.216
-0.02414,-2.4,-0.208
-0.02412,-2.4,-0.208
-0.0241,-2.32,-0.216
-0.02408,-2.32,-0.2
-0.02406,-2.32,-0.216
-0.02404,-2.32,-0.208
-0.02402,-2.32,-0.192
-0.024,-2.24,-0.2
-0.02398,-2.32,-0.2
-0.02396,-2.32,-0.2
-0.02394,-2.24,-0.2
-0.02392,-2.24,-0.2
-0.0239,-2.24,-0.192
-0.02388,-2.24,-0.184
-0.02386,-2.24,-0.184
-0.02384,-2.16,-0.192
-0.02382,-2.16,-0.192
-0.0238,-2.16,-0.192
-0.02378,-2.16,-0.184
-0.02376,-2.16,-0.184
-0.02374,-2.16,-0.192
-0.02372,-2.16,-0.184
-0.0237,-2.08,-0.176
-0.02368,-2.08,-0.176
-0.02366,-2,-0.176
-0.02364,-2.08,-0.168
-0.02362,-2.08,-0.176
-0.0236,-2.08,-0.168
-0.02358,-2,-0.168
-0.02356,-2.08,-0.16
-0.02354,-2,-0.176
-0.02352,-2,-0.168
-0.0235,-1.92,-0.16
-0.02348,-2,-0.168
-0.02346,-1.92,-0.152
-0.02344,-1.92,-0.152
-0.02342,-1.92,-0.16
-0.0234,-1.84,-0.152
-0.02338,-1.92,-0.144
-0.02336,-1.84,-0.16
-0.02334,-1.84,-0.16
-0.02332,-1.84,-0.144
-0.0233,-1.84,-0.136
-0.02328,-1.84,-0.144
-0.02326,-1.76,-0.144
-0.02324,-1.76,-0.144
-0.02322,-1.84,-0.136
-0.0232,-1.76,-0.144
-0.02318,-1.76,-0.136
-0.02316,-1.76,-0.136
-0.02314,-1.76,-0.136
-0.02312,-1.76,-0.136
-0.0231,-1.76,-0.128
-0.02308,-1.68,-0.136
-0.02306,-1.68,-0.136
-0.02304,-1.68,-0.128
-0.02302,-1.6,-0.128
-0.023,-1.6,-0.128
-0.02298,-1.6,-0.128
-0.02296,-1.6,-0.128
-0.02294,-1.52,-0.128
-0.02292,-1.52,-0.128
-0.0229,-1.52,-0.128
-0.02288,-1.52,-0.112
-0.02286,-1.52,-0.104
-0.02284,-1.52,-0.12
-0.02282,-1.52,-0.12
-0.0228,-1.44,-0.112
-0.02278,-1.44,-0.112
-0.02276,-1.44,-0.104
-0.02274,-1.44,-0.104
-0.02272,-1.44,-0.112
-0.0227,-1.36,-0.104
-0.02268,-1.36,-0.088
-0.02266,-1.36,-0.104
-0.02264,-1.36,-0.104
-0.02262,-1.36,-0.096
-0.0226,-1.36,-0.096
-0.02258,-1.36,-0.088
-0.02256,-1.28,-0.088
-0.02254,-1.28,-0.088
-0.02252,-1.28,-0.08
-0.0225,-1.36,-0.08
-0.02248,-1.28,-0.08
-0.02246,-1.28,-0.08
-0.02244,-1.2,-0.072
-0.02242,-1.2,-0.088
-0.0224,-1.2,-0.08
-0.02238,-1.2,-0.064
-0.02236,-1.2,-0.072
-0.02234,-1.2,-0.08
-0.02232,-1.2,-0.064
-0.0223,-1.12,-0.08
-0.02228,-1.12,-0.064
-0.02226,-1.12,-0.064
-0.02224,-1.12,-0.072
-0.02222,-1.04,-0.064
-0.0222,-1.12,-0.064
-0.02218,-1.12,-0.064
-0.02216,-1.04,-0.056
-0.02214,-1.04,-0.064
-0.02212,-1.04,-0.048
-0.0221,-0.96,-0.056
-0.02208,-0.96,-0.048
-0.02206,-0.96,-0.04
-0.02204,-0.96,-0.04
-0.02202,-1.04,-0.048
-0.022,-0.96,-0.056
-0.02198,-0.88,-0.04
-0.02196,-0.88,-0.04
-0.02194,-0.96,-0.04
-0.02192,-0.88,-0.04
-0.0219,-0.88,-0.04
-0.02188,-0.8,-0.04
-0.02186,-0.8,-0.04
-0.02184,-0.8,-0.024
-0.02182,-0.8,-0.024
-0.0218,-0.8,-0.024
-0.02178,-0.8,-0.032
-0.02176,-0.8,-0.024
-0.02174,-0.72,-0.024
-0.02172,-0.72,-0.024
-0.0217,-0.72,-0.016
-0.02168,-0.64,-0.016
-0.02166,-0.72,-0.016
-0.02164,-0.72,-0.016
-0.02162,-0.64,-0.016
-0.0216,-0.64,-0.016
-0.02158,-0.64,-0.008
-0.02156,-0.64,-0.008
-0.02154,-0.56,-0.008
-0.02152,-0.56,0
-0.0215,-0.56,-0.008
-0.02148,-0.56,0
-0.02146,-0.48,0.008
-0.02144,-0.56,0
-0.02142,-0.48,0.016
-0.0214,-0.48,0.008
-0.02138,-0.48,0
-0.02136,-0.48,0
-0.02134,-0.48,0
-0.02132,-0.48,0.016
-0.0213,-0.4,0.016
-0.02128,-0.4,0.016
-0.02126,-0.4,0.024
-0.02124,-0.4,0.008
-0.02122,-0.32,0.024
-0.0212,-0.32,0.016
-0.02118,-0.4,0.024
-0.02116,-0.4,0.024
-0.02114,-0.32,0.024
-0.02112,-0.32,0.024
-0.0211,-0.32,0.032
-0.02108,-0.24,0.024
-0.02106,-0.24,0.024
-0.02104,-0.24,0.024
-0.02102,-0.24,0.032
-0.021,-0.24,0.032
-0.02098,-0.16,0.04
-0.02096,-0.24,0.032
-0.02094,-0.16,0.032
-0.02092,-0.16,0.04
-0.0209,-0.16,0.024
-0.02088,-0.16,0.04
-0.02086,-0.16,0.04
-0.02084,-0.16,0.056
-0.02082,-0.08,0.04
-0.0208,0,0.048
-0.02078,-0.08,0.048
-0.02076,0,0.048
-0.02074,0,0.056
-0.02072,0,0.056
-0.0207,0,0.056
-0.02068,0.08,0.056
-0.02066,0.08,0.04
-0.02064,0.08,0.048
-0.02062,0.08,0.064
-0.0206,0.08,0.056
-0.02058,0.08,0.072
-0.02056,0.08,0.072
-0.02054,0.08,0.064
-0.02052,0.16,0.072
-0.0205,0.16,0.072
-0.02048,0.16,0.08
-0.02046,0.16,0.072
-0.02044,0.24,0.088
-0.02042,0.16,0.08
-0.0204,0.16,0.072
-0.02038,0.24,0.072
-0.02036,0.24,0.088
-0.02034,0.24,0.088
-0.02032,0.24,0.088
-0.0203,0.24,0.088
-0.02028,0.24,0.096
-0.02026,0.32,0.088
-0.02024,0.32,0.096
-0.02022,0.32,0.096
-0.0202,0.32,0.096
-0.02018,0.32,0.096
-0.02016,0.32,0.096
-0.02014,0.4,0.096
-0.02012,0.4,0.104
-0.0201,0.4,0.096
-0.02008,0.4,0.104
-0.02006,0.4,0.104
-0.02004,0.4,0.104
-0.02002,0.4,0.104
-0.02,0.48,0.104
-0.01998,0.48,0.112
-0.01996,0.48,0.128
-0.01994,0.48,0.112
-0.01992,0.56,0.112
-0.0199,0.48,0.112
-0.01988,0.56,0.112
-0.01986,0.56,0.12
-0.01984,0.56,0.12
-0.01982,0.56,0.128
-0.0198,0.56,0.128
-0.01978,0.56,0.128
-0.01976,0.64,0.128
-0.01974,0.64,0.136
-0.01972,0.72,0.136
-0.0197,0.72,0.136
-0.01968,0.72,0.128
-0.01966,0.64,0.144
-0.01964,0.72,0.144
-0.01962,0.72,0.128
-0.0196,0.72,0.144
-0.01958,0.8,0.128
-0.01956,0.8,0.144
-0.01954,0.8,0.152
-0.01952,0.8,0.144
-0.0195,0.88,0.152
-0.01948,0.8,0.144
-0.01946,0.88,0.152
-0.01944,0.88,0.16
-0.01942,0.88,0.16
-0.0194,0.88,0.152
-0.01938,0.88,0.16
-0.01936,0.96,0.16
-0.01934,0.96,0.16
-0.01932,0.96,0.16
-0.0193,0.96,0.168
-0.01928,1.04,0.176
-0.01926,0.96,0.168
-0.01924,0.96,0.16
-0.01922,1.04,0.168
-0.0192,1.04,0.16
-0.01918,1.04,0.184
-0.01916,1.04,0.176
-0.01914,1.04,0.184
-0.01912,1.12,0.184
-0.0191,1.12,0.192
-0.01908,1.12,0.168
-0.01906,1.12,0.192
-0.01904,1.12,0.176
-0.01902,1.12,0.192
-0.019,1.12,0.192
-0.01898,1.12,0.184
-0.01896,1.2,0.192
-0.01894,1.2,0.192
-0.01892,1.2,0.192
-0.0189,1.2,0.192
-0.01888,1.2,0.2
-0.01886,1.2,0.192
-0.01884,1.28,0.2
-0.01882,1.28,0.208
-0.0188,1.28,0.208
-0.01878,1.28,0.2
-0.01876,1.28,0.216
-0.01874,1.28,0.208
-0.01872,1.36,0.2
-0.0187,1.36,0.208
-0.01868,1.36,0.216
-0.01866,1.36,0.208
-0.01864,1.36,0.216
-0.01862,1.44,0.216
-0.0186,1.44,0.216
-0.01858,1.44,0.216
-0.01856,1.52,0.232
-0.01854,1.52,0.232
-0.01852,1.52,0.216
-0.0185,1.52,0.232
-0.01848,1.52,0.24
