Channel 1,Channel 2,Channel 3
0.000028,4.829000,1.285000
0.000980,4.892000,1.554000
0.001928,4.643000,1.750000
0.002876,4.721000,1.999000
0.003816,4.902000,1.882000
0.004760,4.907000,2.067000
0.005704,4.883000,2.346000
0.006652,4.863000,2.405000
0.007596,4.966000,2.639000
0.008540,4.966000,2.849000
0.009484,4.985000,3.030000
0.010428,4.985000,3.187000
0.011376,4.995000,3.338000
0.012320,4.995000,3.475000
0.013264,4.995000,3.602000
0.014208,4.995000,3.734000
0.015152,4.995000,3.837000
0.016092,4.995000,3.944000
0.017036,4.995000,4.032000
0.017976,4.995000,4.125000
0.018920,4.995000,4.198000
0.019864,4.995000,4.257000
0.020808,4.995000,4.330000
0.021752,4.995000,4.379000
0.022692,4.995000,4.438000
0.023636,4.995000,4.487000
0.024580,4.995000,4.531000
0.025524,4.995000,4.570000
0.026468,4.995000,4.614000
0.027412,4.995000,4.653000
0.028348,4.995000,4.673000
0.029292,4.995000,4.692000
0.030232,5.000000,4.721000
0.031176,4.995000,4.736000
0.032120,4.995000,4.765000
0.033064,5.000000,4.785000
0.034004,4.995000,4.809000
0.034948,5.000000,4.829000
0.035892,5.000000,4.844000
0.036832,4.995000,4.848000
0.037776,4.995000,4.863000
0.038716,4.995000,4.878000
0.039652,4.995000,4.883000
0.040596,4.995000,4.892000
0.041536,4.995000,4.907000
0.042480,5.000000,4.917000
0.043424,5.000000,4.927000
0.044364,4.995000,4.927000
0.045308,4.995000,4.932000
0.046248,4.995000,4.941000
0.047192,4.995000,4.941000
0.048132,4.995000,4.941000
0.049076,4.995000,4.941000
0.050016,4.995000,4.941000
0.050960,4.995000,4.956000
0.051896,4.995000,4.966000
0.052836,5.000000,4.966000
0.053780,5.000000,4.966000
0.054724,5.000000,4.966000
0.055664,4.995000,4.966000
0.056608,4.995000,4.966000
0.057548,4.995000,4.966000
0.058492,4.995000,4.980000
0.059432,4.995000,4.980000
0.060376,4.995000,4.985000
0.061316,4.995000,4.985000
0.062260,4.995000,4.985000
0.063196,5.000000,4.985000
0.064140,5.000000,4.985000
0.065080,4.995000,4.985000
0.066024,4.995000,4.985000
0.066968,4.995000,4.985000
0.067912,4.995000,4.985000
0.068856,4.995000,4.985000
0.069800,5.000000,4.985000
0.070744,5.000000,4.985000
0.071688,4.995000,4.985000
0.072632,5.000000,4.985000
0.073576,5.000000,4.985000
0.074520,5.000000,4.985000
0.075460,0.464000,4.497000
0.076404,0.943000,4.238000
0.077348,0.718000,3.978000
0.078296,0.474000,3.690000
0.079240,0.890000,3.157000
0.080184,0.489000,3.030000
0.081128,0.147000,2.830000
0.082072,0.034000,2.610000
0.083016,0.015000,2.380000
0.083960,0.034000,2.165000
0.084908,0.015000,1.984000
0.085852,0.000000,1.813000
0.086796,0.000000,1.657000
0.087732,0.005000,1.515000
0.088676,0.000000,1.373000
0.089624,0.000000,1.246000
0.090568,0.000000,1.139000
0.091512,0.000000,1.051000
0.092456,0.000000,0.953000
0.093400,0.000000,0.865000
0.094344,0.000000,0.787000
0.095288,0.000000,0.718000
0.096232,0.000000,0.660000
0.097180,0.000000,0.606000
0.098124,0.000000,0.547000
0.099064,0.000000,0.503000
0.100000,0.000000,0.459000
0.100944,0.000000,0.420000
0.101892,0.000000,0.381000
0.102836,0.000000,0.347000
0.103780,0.000000,0.308000
0.104724,0.000000,0.293000
0.105668,0.000000,0.264000
0.106612,0.000000,0.235000
0.107556,0.000000,0.215000
0.108500,0.000000,0.191000
0.109448,0.000000,0.171000
0.110392,0.000000,0.161000
0.111328,0.000000,0.152000
0.112272,0.000000,0.137000
0.113216,0.000000,0.117000
0.114164,0.000000,0.117000
0.115108,0.000000,0.098000
0.116052,0.000000,0.093000
0.116996,0.000000,0.078000
0.117940,0.000000,0.073000
0.118884,0.000000,0.073000
0.119828,0.000000,0.059000
0.120772,0.000000,0.059000
0.121720,0.000000,0.054000
0.122664,0.000000,0.034000
0.123600,0.000000,0.034000
0.124544,0.000000,0.034000
0.125492,0.000000,0.034000
0.126436,0.000000,0.029000
0.127380,0.000000,0.029000
0.128324,0.000000,0.024000
0.129268,0.000000,0.015000
0.130212,0.000000,0.015000
0.131156,0.000000,0.015000
0.132100,0.000000,0.015000
0.133044,0.000000,0.015000
0.133988,0.000000,0.005000
0.134932,0.000000,0.005000
0.135868,0.000000,0.005000
0.136812,0.000000,0.005000
0.137756,0.000000,0.005000
0.138700,0.000000,0.000000
0.139644,0.000000,0.005000
0.140588,0.000000,0.000000
0.141528,0.000000,0.000000
0.142472,0.000000,0.000000
0.143416,0.000000,0.000000
0.144360,0.000000,0.000000
0.145304,0.000000,0.000000
0.146248,0.000000,0.000000
0.147192,0.000000,0.000000
0.148128,0.000000,0.000000
0.149072,0.000000,0.000000
0.150016,0.000000,0.000000
0.000028,4.213000,1.285000
0.000976,4.692000,1.246000
0.001924,4.501000,1.877000
0.002872,4.927000,2.151000
0.003820,4.927000,2.429000
0.004764,4.927000,1.994000
0.005704,4.922000,2.263000
0.006648,4.971000,2.532000
0.007596,4.971000,2.620000
0.008540,4.985000,2.845000
0.009484,4.985000,3.006000
0.010428,4.985000,3.196000
0.011376,4.985000,3.338000
0.012320,4.995000,3.475000
0.013264,4.995000,3.612000
0.014208,4.990000,3.734000
0.015152,4.995000,3.837000
0.016096,4.990000,3.939000
0.017040,4.995000,4.027000
0.017980,4.995000,4.106000
0.018920,4.995000,4.184000
0.019864,4.995000,4.257000
0.020808,4.995000,4.316000
0.021752,4.995000,4.379000
0.022696,4.995000,4.438000
0.023640,4.995000,4.497000
0.024584,4.995000,4.531000
0.025524,4.995000,4.570000
0.026468,4.995000,4.614000
0.027412,4.995000,4.653000
0.028356,4.995000,4.673000
0.029300,4.995000,4.697000
0.030236,4.995000,4.726000
0.031180,4.995000,4.751000
0.032124,4.995000,4.765000
0.033068,4.995000,4.785000
0.034012,4.995000,4.809000
0.034952,4.995000,4.829000
0.035896,4.995000,4.839000
0.036836,5.000000,4.848000
0.037780,4.995000,4.853000
0.038724,5.000000,4.868000
0.039664,5.000000,4.883000
0.040608,5.000000,4.883000
0.041544,5.000000,4.902000
0.042488,4.995000,4.907000
0.043428,5.000000,4.927000
0.044372,4.995000,4.932000
0.045316,4.995000,4.932000
0.046256,5.000000,4.941000
0.047200,4.995000,4.941000
0.048144,4.995000,4.946000
0.049084,4.995000,4.956000
0.050028,4.995000,4.956000
0.050968,5.000000,4.966000
0.051912,4.995000,4.966000
0.052856,4.995000,4.966000
0.053792,4.995000,4.966000
0.054732,4.995000,4.966000
0.055676,5.000000,4.966000
0.056620,4.995000,4.966000
0.057560,5.000000,4.966000
0.058504,5.000000,4.971000
0.059444,5.000000,4.971000
0.060388,5.000000,4.971000
0.061332,4.995000,4.980000
0.062272,4.995000,4.980000
0.063216,4.995000,4.985000
0.064160,4.995000,4.985000
0.065096,4.995000,4.985000
0.066036,4.995000,4.995000
0.066980,4.995000,4.995000
0.067924,4.995000,4.995000
0.068868,4.995000,4.995000
0.069812,4.995000,4.995000
0.070756,4.995000,4.995000
0.071700,5.000000,4.995000
0.072644,4.995000,4.995000
0.073588,4.995000,4.995000
0.074532,4.995000,4.990000
0.075480,0.743000,4.829000
0.076428,0.528000,3.978000
0.077364,0.997000,3.788000
0.078312,0.225000,3.485000
0.079256,1.012000,3.377000
0.080200,0.083000,2.972000
0.081144,0.029000,2.796000
0.082088,0.254000,2.610000
0.083036,0.005000,2.351000
0.083980,0.000000,2.170000
0.084924,0.034000,1.994000
0.085868,0.000000,1.804000
0.086812,0.000000,1.657000
0.087760,0.000000,1.515000
0.088704,0.000000,1.373000
0.089640,0.000000,1.246000
0.090588,0.000000,1.153000
0.091532,0.000000,1.051000
0.092476,0.000000,0.953000
0.093420,0.000000,0.865000
0.094364,0.000000,0.787000
0.095312,0.000000,0.718000
0.096256,0.000000,0.660000
0.097200,0.000000,0.606000
0.098144,0.000000,0.547000
0.099088,0.000000,0.503000
