Channel 1,Channel 2,Channel 3
0.004880,4.995000,4.888000
0.004972,4.995000,4.892000
0.005064,4.995000,4.907000
0.005156,4.995000,4.907000
0.005244,4.995000,4.917000
0.005336,4.995000,4.922000
0.005428,4.995000,4.927000
0.005520,4.995000,4.927000
0.005612,4.995000,4.932000
0.005704,4.995000,4.941000
0.005800,4.995000,4.941000
0.005892,4.995000,4.946000
0.005984,4.995000,4.956000
0.006076,4.995000,4.956000
0.006168,4.995000,4.966000
0.006256,4.995000,4.966000
0.006348,5.000000,4.966000
0.006440,4.995000,4.966000
0.006532,4.995000,4.966000
0.006624,5.000000,4.966000
0.006716,4.995000,4.966000
0.006812,4.995000,4.971000
0.006904,4.995000,4.971000
0.006996,4.995000,4.980000
0.007088,4.995000,4.980000
0.007176,4.995000,4.980000
0.007268,4.995000,4.980000
0.007360,4.995000,4.980000
0.007456,1.075000,4.707000
0.007548,1.559000,4.448000
0.007640,0.919000,4.081000
0.007732,1.388000,3.847000
0.007828,1.100000,3.299000
0.007920,0.347000,3.328000
0.008012,0.274000,3.094000
0.008104,0.577000,2.908000
0.008196,0.117000,2.693000
0.008288,0.059000,2.498000
0.008380,0.059000,2.346000
0.008468,0.059000,2.190000
0.008560,0.034000,2.023000
0.008652,0.034000,1.891000
0.008744,0.029000,1.755000
0.008836,0.029000,1.632000
0.008928,0.020000,1.515000
0.009020,0.015000,1.403000
0.009108,0.015000,1.310000
0.009200,0.015000,1.212000
0.009292,0.015000,1.129000
0.009384,0.015000,1.056000
0.009472,0.005000,0.973000
0.009564,0.005000,0.904000
0.009656,0.005000,0.841000
0.009748,0.005000,0.777000
0.009836,0.005000,0.733000
0.009936,0.005000,0.670000
0.010024,0.005000,0.621000
0.010116,0.000000,0.587000
0.010208,0.000000,0.547000
0.010300,0.000000,0.503000
0.010388,0.000000,0.469000
0.010480,0.000000,0.430000
0.010572,0.000000,0.406000
0.010664,0.000000,0.371000
0.010752,0.000000,0.347000
0.010844,0.000000,0.327000
0.010940,0.000000,0.303000
0.011032,0.000000,0.274000
0.011124,0.000000,0.264000
0.011216,0.000000,0.235000
0.011304,0.000000,0.225000
0.011396,0.000000,0.200000
0.011488,0.000000,0.191000
0.011580,0.000000,0.171000
0.011668,0.000000,0.161000
0.011760,0.000000,0.152000
0.011852,0.000000,0.147000
0.011948,0.000000,0.132000
0.012040,0.000000,0.117000
0.012132,0.000000,0.117000
0.012220,0.000000,0.108000
0.012312,0.000000,0.093000
0.012404,0.000000,0.083000
0.012496,0.000000,0.083000
0.012584,0.000000,0.073000
0.012676,0.000000,0.073000
0.012768,0.000000,0.068000
0.012860,0.000000,0.059000
0.012956,0.000000,0.059000
0.013048,0.000000,0.044000
0.013136,0.000000,0.034000
0.013228,0.000000,0.034000
0.013320,0.000000,0.034000
0.013412,0.000000,0.034000
0.013500,0.000000,0.034000
0.013592,0.000000,0.034000
0.013684,0.000000,0.029000
0.013776,0.000000,0.029000
0.013864,0.000000,0.015000
0.013956,0.000000,0.015000
0.014048,0.000000,0.015000
0.014140,0.000000,0.015000
0.014228,0.000000,0.015000
0.014320,0.000000,0.015000
0.014412,0.000000,0.015000
0.014504,0.000000,0.005000
0.014592,0.000000,0.005000
0.014684,0.000000,0.005000
0.000028,4.184000,1.178000
0.000124,4.765000,1.505000
0.000220,4.692000,1.369000
0.000312,4.814000,2.023000
0.000408,4.653000,2.048000
0.000508,4.413000,1.877000
0.000604,4.883000,2.405000
0.000696,4.765000,2.424000
0.000792,4.829000,2.468000
0.000884,4.863000,2.595000
0.000980,4.888000,2.742000
0.001072,4.917000,2.889000
0.001164,4.917000,3.006000
0.001260,4.956000,3.123000
0.001352,4.956000,3.280000
0.001444,4.956000,3.402000
0.001544,4.966000,3.514000
0.001636,4.956000,3.627000
0.001732,4.966000,3.719000
0.001824,4.966000,3.812000
0.001916,4.966000,3.900000
0.002008,4.971000,3.978000
0.002104,4.971000,4.047000
0.002196,4.971000,4.106000
0.002288,4.980000,4.184000
0.002380,4.985000,4.228000
0.002472,4.971000,4.282000
0.002568,4.980000,4.340000
0.002660,4.985000,4.384000
0.002752,4.985000,4.433000
0.002844,4.985000,4.472000
0.002936,4.985000,4.501000
0.003028,4.985000,4.531000
0.003120,4.985000,4.570000
0.003216,4.985000,4.604000
0.003304,4.985000,4.629000
0.003400,4.985000,4.653000
0.003492,4.985000,4.673000
0.003588,4.985000,4.697000
0.003680,4.995000,4.726000
0.003772,4.985000,4.746000
0.003864,4.990000,4.765000
0.003956,4.995000,4.775000
0.004048,4.995000,4.800000
0.004140,4.995000,4.809000
0.004232,4.995000,4.814000
0.004324,4.995000,4.829000
0.004416,4.995000,4.839000
0.004508,4.995000,4.848000
0.004604,4.995000,4.863000
0.004696,4.995000,4.878000
0.004788,4.995000,4.883000
0.004880,4.995000,4.888000
0.004968,4.995000,4.907000
0.005060,4.995000,4.907000
0.005152,4.995000,4.917000
0.005244,4.995000,4.917000
0.005336,4.995000,4.927000
0.005428,4.995000,4.927000
0.005520,4.995000,4.927000
0.005616,4.995000,4.932000
0.005708,4.995000,4.941000
0.005800,4.995000,4.941000
0.005888,4.995000,4.956000
0.005980,4.995000,4.956000
0.006072,4.995000,4.966000
0.006164,4.995000,4.966000
0.006256,4.995000,4.966000
0.006348,4.995000,4.966000
0.006440,4.995000,4.966000
0.006532,4.995000,4.966000
0.006624,4.995000,4.966000
0.006712,4.995000,4.966000
0.006804,4.995000,4.971000
0.006896,4.995000,4.971000
0.006988,4.995000,4.985000
0.007080,4.995000,4.985000
0.007172,4.995000,4.985000
0.007264,4.995000,4.985000
0.007356,4.995000,4.985000
0.007448,1.241000,4.604000
0.007540,0.606000,4.159000
0.007632,0.655000,3.754000
0.007732,1.100000,3.627000
0.007824,0.411000,3.299000
0.007916,0.347000,3.319000
0.008008,0.274000,3.094000
0.008100,0.577000,2.908000
0.008192,0.117000,2.693000
0.008284,0.059000,2.502000
0.008372,0.059000,2.346000
0.008464,0.068000,2.180000
0.008556,0.034000,2.014000
0.008644,0.034000,1.882000
0.008744,0.034000,1.750000
0.008836,0.020000,1.623000
0.008924,0.029000,1.515000
0.009016,0.029000,1.403000
0.009108,0.015000,1.310000
0.009196,0.015000,1.212000
0.009288,0.015000,1.129000
0.009380,0.015000,1.056000
0.009472,0.015000,0.973000
0.009564,0.005000,0.904000
0.009652,0.005000,0.841000
0.009748,0.005000,0.777000
0.009840,0.000000,0.718000
0.009932,0.000000,0.660000
0.010024,0.005000,0.621000
0.010116,0.000000,0.587000
0.010204,0.000000,0.547000
0.010296,0.000000,0.503000
0.010388,0.000000,0.469000
0.010480,0.000000,0.430000
0.010568,0.000000,0.406000
0.010660,0.000000,0.371000
