Channel 1,Channel 2,Channel 3
0.000028,4.878000,1.153000
0.000828,4.125000,1.129000
0.001628,4.878000,2.014000
0.002416,4.809000,1.843000
0.003212,4.809000,2.151000
0.004008,4.809000,2.307000
0.004804,4.839000,2.463000
0.005600,4.980000,2.463000
0.006392,4.966000,2.620000
0.007184,4.956000,2.830000
0.007980,4.985000,3.001000
0.008776,4.966000,3.123000
0.009564,4.985000,3.299000
0.010356,4.985000,3.456000
0.011152,4.990000,3.597000
0.011948,4.995000,3.715000
0.012740,4.990000,3.812000
0.013528,4.995000,3.905000
0.014324,4.995000,4.003000
0.015120,4.995000,4.096000
0.015912,4.995000,4.174000
0.016700,4.995000,4.238000
0.017496,4.995000,4.306000
0.018288,4.995000,4.360000
0.019080,4.995000,4.413000
0.019872,4.995000,4.462000
0.020660,4.995000,4.516000
0.021452,4.995000,4.541000
0.022248,4.995000,4.580000
0.023040,4.995000,4.619000
0.023828,4.995000,4.653000
0.024620,4.995000,4.682000
0.025412,4.995000,4.707000
0.026208,4.995000,4.726000
0.026992,4.995000,4.761000
0.027788,4.995000,4.775000
0.028580,4.995000,4.800000
0.029376,4.995000,4.814000
0.030168,4.995000,4.839000
0.030956,4.995000,4.848000
0.031748,4.995000,4.853000
0.032540,4.995000,4.863000
0.033332,4.995000,4.883000
0.034120,4.995000,4.888000
0.034912,4.995000,4.892000
0.035704,4.995000,4.907000
0.036496,4.995000,4.917000
0.037288,4.995000,4.922000
0.038076,4.995000,4.927000
0.038868,4.995000,4.932000
0.039660,4.995000,4.941000
0.040452,4.995000,4.941000
0.041240,4.995000,4.941000
0.042032,4.995000,4.941000
0.042824,4.995000,4.956000
0.043616,4.995000,4.956000
0.044404,4.995000,4.956000
0.045196,4.995000,4.966000
0.045988,4.995000,4.966000
0.046780,4.995000,4.966000
0.047572,4.995000,4.966000
0.048360,4.995000,4.971000
0.049152,4.995000,4.985000
0.049944,4.995000,4.985000
0.050736,4.995000,4.980000
0.051520,4.995000,4.980000
0.052312,4.995000,4.985000
0.053104,5.000000,4.985000
0.053896,5.000000,4.985000
0.054688,4.995000,4.985000
0.055476,4.995000,4.985000
0.056268,4.995000,4.990000
0.057060,4.995000,4.985000
0.057852,4.995000,4.985000
0.058640,4.995000,4.995000
0.059432,4.995000,4.990000
0.060224,4.995000,4.985000
0.061016,4.995000,4.985000
0.061800,4.995000,4.985000
0.062596,4.995000,4.985000
0.063392,1.285000,4.360000
0.064184,0.943000,4.252000
0.064976,0.587000,4.032000
0.065764,0.484000,3.705000
0.066560,0.899000,3.162000
0.067352,0.503000,3.050000
0.068148,0.152000,2.849000
0.068936,0.015000,2.610000
0.069732,0.034000,2.405000
0.070524,0.015000,2.204000
0.071320,0.000000,2.023000
