0.000156,3.28,0.284
0.0001561,3.2,0.292
0.0001562,3.12,0.284
0.0001563,3.12,0.296
0.0001564,3.04,0.288
0.0001565,2.96,0.3
0.0001566,2.96,0.292
0.0001567,2.88,0.308
0.0001568,2.88,0.296
0.0001569,2.8,0.308
0.000157,2.8,0.304
0.0001571,2.72,0.308
0.0001572,2.72,0.304
0.0001573,2.64,0.308
0.0001574,2.56,0.316
0.0001575,2.56,0.316
0.0001576,2.4,0.316
0.0001577,2.48,0.32
0.0001578,2.32,0.324
0.0001579,2.32,0.32
0.000158,2.24,0.32
0.0001581,2.16,0.328
0.0001582,2.08,0.324
0.0001583,2.08,0.336
0.0001584,2,0.328
0.0001585,2,0.336
0.0001586,2,0.332
0.0001587,1.84,0.344
0.0001588,1.84,0.332
0.0001589,1.76,0.34
0.000159,1.68,0.332
0.0001591,1.68,0.344
0.0001592,1.6,0.336
0.0001593,1.44,0.344
0.0001594,1.44,0.336
0.0001595,1.44,0.34
0.0001596,1.28,0.344
0.0001597,1.36,0.344
0.0001598,1.2,0.348
0.0001599,1.2,0.344
0.00016,1.12,0.34
0.0001601,1.12,0.34
0.0001602,0.96,0.344
0.0001603,0.88,0.352
0.0001604,0.8,0.344
0.0001605,0.8,0.356
0.0001606,0.72,0.344
0.0001607,0.64,0.348
0.0001608,0.64,0.344
0.0001609,0.64,0.352
0.000161,0.56,0.344
0.0001611,0.48,0.352
0.0001612,0.4,0.348
0.0001613,0.32,0.34
0.0001614,0.32,0.352
0.0001615,0.24,0.344
0.0001616,0.24,0.356
0.0001617,0,0.348
0.0001618,0,0.34
0.0001619,-0.08,0.348
0.000162,-0.08,0.348
0.0001621,-0.08,0.34
0.0001622,-0.24,0.34
0.0001623,-0.32,0.344
0.0001624,-0.32,0.34
0.0001625,-0.32,0.352
0.0001626,-0.56,0.344
0.0001627,-0.56,0.336
0.0001628,-0.56,0.336
0.0001629,-0.72,0.336
0.000163,-0.64,0.332
0.0001631,-0.64,0.34
0.0001632,-0.8,0.328
0.0001633,-0.88,0.328
0.0001634,-1.04,0.328
0.0001635,-1.04,0.332
0.0001636,-1.12,0.328
0.0001637,-1.12,0.316
0.0001638,-1.2,0.328
0.0001639,-1.28,0.324
0.000164,-1.28,0.32
0.0001641,-1.36,0.316
0.0001642,-1.36,0.312
0.0001643,-1.44,0.308
0.0001644,-1.52,0.32
0.0001645,-1.52,0.308
0.0001646,-1.68,0.308
0.0001647,-1.68,0.304
0.0001648,-1.76,0.308
0.0001649,-1.92,0.3
0.000165,-2,0.3
0.0001651,-2,0.3
0.0001652,-2,0.292
0.0001653,-2.08,0.288
0.0001654,-2.16,0.292
0.0001655,-2.24,0.288
0.0001656,-2.24,0.284
0.0001657,-2.32,0.284
0.0001658,-2.4,0.288
0.0001659,-2.32,0.268
0.000166,-2.48,0.284
0.0001661,-2.4,0.268
0.0001662,-2.56,0.276
