Channel 1,Channel 2,Channel 3
0.014116,4.995000,4.966000
0.014304,4.995000,4.966000
0.014492,4.995000,4.966000
0.014680,4.995000,4.966000
0.014868,4.995000,4.966000
0.015064,4.995000,4.966000
0.015256,0.762000,4.790000
0.015444,0.846000,4.413000
0.015632,1.334000,4.184000
0.015820,0.709000,3.871000
0.016016,1.188000,3.666000
0.016204,0.152000,3.280000
0.016392,0.147000,3.055000
0.016580,0.176000,3.006000
0.016768,0.034000,2.796000
0.016956,0.044000,2.654000
0.017152,0.161000,2.468000
0.017340,0.034000,2.307000
0.017528,0.015000,2.151000
0.017716,0.015000,2.023000
0.017904,0.015000,1.882000
0.018096,0.015000,1.755000
0.018284,0.005000,1.637000
0.018472,0.005000,1.530000
0.018660,0.005000,1.437000
0.018848,0.000000,1.344000
0.019036,0.000000,1.246000
0.019232,0.000000,1.173000
0.019420,0.000000,1.095000
0.019608,0.000000,1.012000
0.019796,0.000000,0.953000
0.019984,0.000000,0.890000
0.020176,0.000000,0.816000
0.020364,0.000000,0.772000
0.020552,0.000000,0.718000
0.020740,0.000000,0.670000
0.020928,0.000000,0.621000
0.021116,0.000000,0.587000
0.021312,0.000000,0.547000
0.021500,0.000000,0.503000
0.021688,0.000000,0.474000
0.021876,0.000000,0.450000
0.022064,0.000000,0.420000
0.022256,0.000000,0.386000
0.022444,0.000000,0.367000
0.022632,0.000000,0.342000
0.022820,0.000000,0.308000
0.023008,0.000000,0.293000
0.023204,0.000000,0.274000
0.023392,0.000000,0.249000
0.023580,0.000000,0.239000
0.023768,0.000000,0.225000
0.023956,0.000000,0.210000
0.024144,0.000000,0.191000
0.024336,0.000000,0.186000
0.024524,0.000000,0.171000
0.024712,0.000000,0.152000
0.024900,0.000000,0.147000
0.025088,0.000000,0.137000
0.025284,0.000000,0.122000
0.025472,0.000000,0.117000
0.025660,0.000000,0.117000
0.025848,0.000000,0.098000
0.026036,0.000000,0.093000
0.026224,0.000000,0.083000
0.026416,0.000000,0.078000
0.026604,0.000000,0.073000
0.026792,0.000000,0.073000
0.026980,0.000000,0.068000
0.027168,0.000000,0.059000
0.027364,0.000000,0.059000
0.027552,0.000000,0.059000
0.027740,0.000000,0.044000
0.027928,0.000000,0.034000
0.028116,0.000000,0.034000
0.028304,0.000000,0.034000
0.028492,0.000000,0.034000
0.028680,0.000000,0.034000
0.028868,0.000000,0.034000
0.029056,0.000000,0.029000
0.029244,0.000000,0.029000
0.029436,0.000000,0.020000
0.029624,0.000000,0.015000
0.029812,0.000000,0.015000
0.030000,0.000000,0.015000
0.030188,0.000000,0.015000
0.000028,4.472000,1.022000
0.000224,4.384000,1.466000
0.000420,4.580000,1.598000
0.000616,4.863000,2.111000
0.000808,4.707000,2.014000
0.001000,4.878000,1.857000
0.001196,4.932000,2.297000
0.001392,4.673000,2.048000
0.001584,4.956000,2.454000
0.001776,4.912000,2.463000
0.001968,4.941000,2.576000
0.002160,4.966000,2.717000
0.002356,4.941000,2.889000
0.002548,4.966000,3.016000
0.002740,4.966000,3.123000
0.002932,4.966000,3.265000
0.003120,4.971000,3.377000
0.003312,4.971000,3.475000
0.003512,4.985000,3.587000
0.003700,4.985000,3.675000
0.003892,4.985000,3.759000
0.004084,4.985000,3.847000
0.004276,4.985000,3.925000
0.004472,4.985000,3.988000
0.004660,4.985000,4.057000
0.004852,4.985000,4.125000
0.005040,4.985000,4.184000
0.005232,4.985000,4.238000
0.005428,4.985000,4.282000
0.005616,4.985000,4.330000
0.005808,4.990000,4.379000
0.005996,4.995000,4.413000
0.006188,4.985000,4.453000
0.006376,4.985000,4.497000
0.006572,4.995000,4.526000
0.006764,4.995000,4.550000
0.006952,4.995000,4.580000
0.007144,4.995000,4.614000
0.007332,4.995000,4.643000
0.007528,4.995000,4.658000
0.007720,4.995000,4.682000
0.007908,4.995000,4.697000
0.008100,4.995000,4.726000
0.008288,4.995000,4.746000
0.008484,4.995000,4.761000
0.008676,4.995000,4.765000
0.008864,4.995000,4.785000
0.009052,4.995000,4.809000
0.009240,4.995000,4.814000
0.009432,4.995000,4.829000
0.009628,4.995000,4.844000
0.009816,4.995000,4.848000
0.010004,4.995000,4.853000
0.010192,4.995000,4.863000
0.010384,4.995000,4.883000
0.010576,4.995000,4.883000
0.010768,4.995000,4.888000
0.010956,4.995000,4.892000
0.011144,4.995000,4.907000
0.011336,4.995000,4.917000
0.011528,4.995000,4.927000
0.011716,4.995000,4.927000
0.011908,4.995000,4.927000
0.012096,4.995000,4.927000
0.012284,4.995000,4.927000
0.012472,4.995000,4.941000
0.012668,4.995000,4.941000
0.012860,4.995000,4.941000
0.013048,4.995000,4.941000
0.013236,4.995000,4.946000
0.013424,4.995000,4.966000
0.013620,4.995000,4.966000
0.013812,4.995000,4.966000
0.014000,4.995000,4.966000
0.014188,4.995000,4.966000
0.014376,4.995000,4.966000
0.014568,5.000000,4.966000
0.014760,4.995000,4.971000
0.014952,4.995000,4.966000
0.015140,5.000000,4.966000
0.015332,0.899000,4.726000
0.015524,1.246000,4.047000
0.015720,0.929000,4.047000
0.015908,1.246000,3.905000
0.016100,0.474000,3.656000
0.016288,0.371000,3.421000
0.016480,0.225000,3.211000
0.016672,0.528000,2.908000
0.016864,0.073000,2.810000
0.017052,0.059000,2.639000
0.017240,0.161000,2.463000
0.017428,0.034000,2.307000
0.017616,0.073000,2.155000
0.017812,0.034000,1.994000
0.018000,0.015000,1.877000
0.018192,0.005000,1.755000
0.018380,0.015000,1.637000
0.018568,0.005000,1.525000
0.018764,0.005000,1.422000
0.018952,0.000000,1.325000
0.019140,0.005000,1.246000
0.019328,0.000000,1.163000
0.019520,0.005000,1.085000
0.019712,0.000000,1.012000
0.019900,0.000000,0.943000
0.020088,0.000000,0.875000
0.020276,0.000000,0.816000
0.020464,0.000000,0.762000
0.020656,0.000000,0.709000
0.020848,0.000000,0.660000
0.021040,0.000000,0.621000
0.021228,0.000000,0.587000
0.021416,0.000000,0.547000
0.021604,0.000000,0.503000
0.021800,0.000000,0.469000
0.021988,0.000000,0.435000
0.022176,0.000000,0.406000
0.022368,0.000000,0.386000
0.022556,0.000000,0.347000
0.022744,0.000000,0.327000
0.022940,0.000000,0.308000
0.023128,0.000000,0.293000
0.023316,0.000000,0.274000
0.023504,0.000000,0.249000
0.023696,0.000000,0.235000
0.023888,0.000000,0.215000
0.024080,0.000000,0.191000
0.024268,0.000000,0.191000
0.024456,0.000000,0.171000
0.024644,0.000000,0.161000
0.024840,0.000000,0.152000
0.025028,0.000000,0.147000
0.025216,0.000000,0.137000
0.025404,0.000000,0.117000
0.025596,0.000000,0.117000
0.025784,0.000000,0.112000
0.025980,0.000000,0.093000
0.026168,0.000000,0.093000
0.026356,0.000000,0.083000
0.026544,0.000000,0.073000
0.026732,0.000000,0.073000
0.026928,0.000000,0.068000
0.027116,0.000000,0.068000
0.027308,0.000000,0.059000
0.027496,0.000000,0.059000
0.027684,0.000000,0.054000
0.027872,0.000000,0.044000
0.028068,0.000000,0.034000
0.028256,0.000000,0.034000
0.028444,0.000000,0.034000
0.028636,0.000000,0.034000
0.028824,0.000000,0.034000
0.029020,0.000000,0.034000
0.029208,0.000000,0.029000
0.029396,0.000000,0.020000
0.029584,0.000000,0.015000
0.029772,0.000000,0.015000
0.029968,0.000000,0.015000
0.030156,0.000000,0.015000
0.030344,0.000000,0.015000
0.000028,4.184000,1.310000
0.000224,4.086000,1.056000
0.000416,4.301000,1.877000
0.000608,4.751000,1.686000
0.000808,4.707000,2.019000
0.001000,4.878000,1.857000
0.001196,4.932000,2.287000
0.001388,4.878000,2.190000
0.001576,4.927000,2.234000
0.001776,4.917000,2.463000
0.001968,4.941000,2.576000
0.002160,4.966000,2.717000
0.002352,4.966000,2.849000
0.002540,4.966000,3.001000
0.002732,4.966000,3.123000
0.002932,4.966000,3.275000
0.003120,4.971000,3.377000
0.003312,4.971000,3.475000
0.003504,4.971000,3.578000
0.003696,4.985000,3.675000
0.003892,4.985000,3.768000
0.004084,4.985000,3.847000
0.004272,4.985000,3.925000
0.004464,4.985000,3.988000
0.004652,4.985000,4.057000
0.004848,4.985000,4.125000
0.005040,4.985000,4.184000
0.005228,4.985000,4.228000
0.005420,4.985000,4.282000
0.005608,4.985000,4.330000
0.005800,4.985000,4.379000
0.005996,4.995000,4.413000
0.006184,4.990000,4.453000
0.006376,4.985000,4.497000
0.006564,4.985000,4.516000
0.006756,4.995000,4.550000
0.006952,4.995000,4.580000
0.007140,4.995000,4.614000
0.007332,4.990000,4.633000
0.007524,4.985000,4.653000
0.007712,4.995000,4.677000
0.007904,4.995000,4.697000
0.008096,4.995000,4.726000
0.008284,4.995000,4.736000
0.008472,4.985000,4.761000
0.008664,4.995000,4.765000
0.008852,4.995000,4.785000
0.009048,4.985000,4.809000
0.009236,4.995000,4.809000
0.009424,4.995000,4.829000
0.009612,4.995000,4.839000
0.009804,4.995000,4.848000
0.009996,4.995000,4.848000
0.010188,4.995000,4.863000
0.010376,4.995000,4.878000
0.010564,4.995000,4.883000
0.010756,4.995000,4.883000
0.010944,4.995000,4.883000
0.011140,4.995000,4.902000
0.011328,4.995000,4.907000
0.011516,5.000000,4.917000
0.011708,4.995000,4.917000
0.011896,4.995000,4.922000
0.012092,4.995000,4.927000
0.012280,4.995000,4.927000
0.012468,5.000000,4.941000
0.012660,5.000000,4.941000
0.012848,4.995000,4.941000
0.013040,5.000000,4.941000
0.013232,4.995000,4.941000
0.013420,4.995000,4.956000
0.013608,5.000000,4.966000
0.013800,4.995000,4.966000
0.013988,4.995000,4.966000
0.014184,5.000000,4.966000
0.014372,4.995000,4.966000
0.014560,4.995000,4.966000
0.014752,4.995000,4.966000
0.014940,4.995000,4.966000
0.015136,4.995000,4.966000
0.015328,0.484000,4.472000
0.015520,0.430000,4.189000
0.015708,0.371000,3.925000
0.015900,0.308000,3.690000
0.016096,0.235000,3.065000
0.016284,0.919000,3.187000
0.016476,0.147000,3.050000
0.016664,0.117000,3.016000
0.016852,0.098000,2.810000
0.017040,0.303000,2.649000
0.017236,0.117000,2.429000
0.017424,0.020000,2.307000
0.017612,0.015000,2.151000
0.017804,0.044000,2.014000
0.017992,0.015000,1.877000
0.018188,0.005000,1.755000
0.018376,0.005000,1.637000
0.018564,0.015000,1.525000
0.018752,0.000000,1.422000
0.018940,0.005000,1.334000
0.019128,0.000000,1.246000
0.019324,0.000000,1.163000
0.019512,0.000000,1.085000
0.019704,0.000000,1.012000
0.019892,0.000000,0.943000
0.020080,0.000000,0.890000
0.020276,0.000000,0.816000
0.020464,0.000000,0.772000
0.020652,0.000000,0.718000
0.020840,0.000000,0.660000
0.021032,0.000000,0.621000
0.021224,0.000000,0.587000
0.021416,0.000000,0.547000
0.021604,0.000000,0.503000
0.021792,0.000000,0.469000
0.021980,0.000000,0.450000
0.022168,0.000000,0.411000
0.022364,0.000000,0.386000
0.022552,0.000000,0.357000
0.022744,0.000000,0.327000
0.022932,0.000000,0.308000
0.023120,0.000000,0.293000
0.023316,0.000000,0.274000
0.023504,0.000000,0.249000
0.023692,0.000000,0.235000
0.023880,0.000000,0.215000
0.024068,0.000000,0.200000
0.024260,0.000000,0.191000
0.024452,0.000000,0.171000
0.024644,0.000000,0.161000
0.024832,0.000000,0.152000
0.025020,0.000000,0.147000
0.025208,0.000000,0.137000
0.025404,0.000000,0.122000
0.025592,0.000000,0.117000
0.025780,0.000000,0.108000
0.025972,0.000000,0.098000
0.026160,0.000000,0.093000
0.026356,0.000000,0.083000
0.026544,0.000000,0.073000
0.026732,0.000000,0.073000
0.026920,0.000000,0.073000
0.027108,0.000000,0.059000
0.027300,0.000000,0.059000
0.027492,0.000000,0.059000
0.027684,0.000000,0.044000
0.027872,0.000000,0.034000
0.028060,0.000000,0.034000
0.028248,0.000000,0.034000
0.028444,0.000000,0.034000
0.028632,0.000000,0.034000
0.028820,0.000000,0.034000
0.029008,0.000000,0.034000
0.029200,0.000000,0.029000
0.029388,0.000000,0.020000
0.029584,0.000000,0.015000
0.029772,0.000000,0.015000
0.029960,0.000000,0.015000
0.030148,0.000000,0.015000
0.030336,0.000000,0.015000
