Channel 1,Channel 2,Channel 3
0.022988,4.995000,4.927000
0.023424,4.995000,4.932000
0.023868,4.995000,4.941000
0.024304,4.995000,4.941000
0.024748,4.995000,4.956000
0.025184,5.000000,4.946000
0.025620,4.995000,4.961000
0.026064,4.995000,4.966000
0.026500,4.995000,4.966000
0.026944,4.995000,4.966000
0.027384,4.995000,4.966000
0.027828,4.995000,4.966000
0.028264,5.000000,4.966000
0.028700,4.995000,4.966000
0.029144,4.995000,4.971000
0.029580,4.995000,4.971000
0.030024,4.995000,4.985000
0.030464,4.995000,4.971000
0.030900,4.995000,4.985000
0.031336,4.995000,4.980000
0.031776,4.995000,4.985000
0.032220,4.995000,4.985000
0.032656,4.995000,4.985000
0.033100,4.995000,4.985000
0.033536,4.995000,4.985000
0.033972,4.995000,4.985000
0.034408,4.995000,4.985000
0.034844,4.995000,4.985000
0.035292,1.310000,4.360000
0.035728,0.958000,4.282000
0.036172,1.031000,3.827000
0.036608,0.660000,3.719000
0.037052,0.660000,3.402000
0.037488,0.225000,3.221000
0.037928,0.347000,2.933000
0.038368,0.274000,2.693000
0.038808,0.059000,2.532000
0.039248,0.044000,2.326000
0.039684,0.015000,2.151000
0.040128,0.015000,1.984000
0.040568,0.000000,1.828000
0.041004,0.005000,1.681000
0.041448,0.005000,1.544000
0.041884,0.000000,1.422000
0.042328,0.000000,1.310000
0.042764,0.000000,1.212000
0.043208,0.000000,1.109000
0.043644,0.000000,1.022000
0.044080,0.000000,0.938000
0.044524,0.000000,0.860000
0.044960,0.000000,0.797000
0.045404,0.000000,0.733000
0.045840,0.000000,0.670000
0.046284,0.000000,0.621000
0.046720,0.000000,0.562000
0.047156,0.000000,0.528000
0.047600,0.000000,0.484000
0.048036,0.000000,0.445000
0.048480,0.000000,0.406000
0.048916,0.000000,0.371000
0.049360,0.000000,0.347000
0.049796,0.000000,0.308000
0.050236,0.000000,0.293000
0.050676,0.000000,0.274000
0.051116,0.000000,0.249000
0.051556,0.000000,0.225000
0.051992,0.000000,0.200000
0.052436,0.000000,0.191000
0.052876,0.000000,0.171000
0.053312,0.000000,0.152000
0.053756,0.000000,0.147000
0.054192,0.000000,0.137000
0.054636,0.000000,0.117000
0.055072,0.000000,0.117000
0.055516,0.000000,0.108000
0.055952,0.000000,0.093000
0.056388,0.000000,0.083000
0.056832,0.000000,0.073000
0.057268,0.000000,0.073000
0.057712,0.000000,0.068000
0.058148,0.000000,0.059000
0.058592,0.000000,0.059000
0.059028,0.000000,0.044000
0.059464,0.000000,0.034000
0.059908,0.000000,0.034000
0.060344,0.000000,0.034000
0.060788,0.000000,0.034000
0.061224,0.000000,0.034000
0.061668,0.000000,0.029000
0.062104,0.000000,0.029000
0.062544,0.000000,0.020000
0.062984,0.000000,0.015000
0.063424,0.000000,0.015000
0.063864,0.000000,0.015000
0.064300,0.000000,0.015000
0.064744,0.000000,0.015000
0.065184,0.000000,0.015000
0.065620,0.000000,0.005000
0.066064,0.000000,0.005000
0.066504,0.000000,0.005000
0.066948,0.000000,0.005000
0.067384,0.000000,0.000000
0.067832,0.000000,0.000000
0.068268,0.000000,0.000000
0.068708,0.000000,0.000000
0.069152,0.000000,0.000000
0.069592,0.000000,0.000000
0.070036,0.000000,0.000000
0.000028,4.047000,0.743000
0.000472,4.673000,1.241000
0.000924,4.726000,1.559000
0.001364,4.883000,2.224000
0.001816,4.927000,2.263000
0.002256,4.834000,2.170000
0.002704,4.692000,2.077000
0.003144,4.956000,2.273000
0.003584,4.966000,2.468000
0.004032,4.956000,2.693000
0.004472,4.966000,2.874000
0.004920,4.985000,3.050000
0.005360,4.966000,3.162000
0.005804,4.971000,3.338000
0.006244,4.980000,3.446000
0.006684,4.985000,3.578000
0.007132,4.985000,3.690000
0.007572,4.985000,3.788000
0.008016,4.985000,3.891000
0.008456,4.985000,3.978000
0.008904,4.985000,4.062000
0.009340,4.985000,4.125000
0.009780,4.995000,4.203000
0.010228,4.995000,4.257000
0.010668,4.995000,4.330000
0.011112,4.985000,4.379000
0.011552,4.995000,4.438000
0.011996,4.995000,4.472000
0.012436,4.995000,4.516000
0.012876,4.995000,4.550000
0.013320,4.995000,4.589000
0.013760,4.995000,4.619000
0.014204,4.995000,4.653000
0.014644,4.995000,4.682000
0.015088,4.995000,4.697000
0.015528,4.995000,4.726000
0.015968,4.995000,4.751000
0.016412,4.995000,4.765000
0.016852,4.995000,4.785000
0.017296,4.995000,4.809000
0.017732,4.995000,4.814000
0.018176,4.995000,4.834000
0.018616,4.995000,4.848000
0.019056,4.995000,4.848000
0.019500,4.995000,4.863000
0.019936,4.995000,4.868000
0.020380,4.995000,4.883000
0.020820,4.995000,4.892000
0.021264,4.995000,4.907000
0.021704,4.995000,4.907000
0.022148,4.995000,4.922000
0.022588,4.995000,4.927000
0.023024,4.995000,4.927000
0.023468,4.995000,4.932000
0.023908,4.995000,4.932000
0.024352,4.995000,4.941000
0.024788,4.995000,4.941000
0.025236,4.995000,4.941000
0.025672,5.000000,4.956000
0.026112,4.995000,4.956000
0.026556,5.000000,4.966000
0.026992,4.995000,4.966000
0.027440,4.995000,4.966000
0.027876,4.995000,4.966000
0.028320,4.995000,4.966000
0.028760,4.995000,4.966000
0.029196,5.000000,4.966000
0.029640,4.995000,4.966000
0.030080,5.000000,4.971000
0.030524,4.995000,4.980000
0.030964,4.995000,4.985000
0.031408,4.995000,4.985000
0.031844,5.000000,4.985000
0.032284,4.995000,4.985000
0.032728,4.995000,4.995000
0.033168,4.995000,4.985000
0.033612,4.995000,4.985000
0.034048,4.995000,4.985000
0.034492,4.995000,4.985000
0.034928,4.995000,4.990000
0.035372,1.173000,4.497000
0.035816,1.109000,4.140000
0.036252,0.606000,4.086000
0.036696,1.212000,3.768000
0.037136,0.670000,3.402000
0.037580,0.621000,3.123000
0.038016,0.093000,2.977000
0.038456,0.117000,2.737000
0.038900,0.059000,2.517000
0.039336,0.015000,2.307000
0.039780,0.034000,2.131000
0.040216,0.005000,1.984000
0.040660,0.005000,1.818000
0.041100,0.000000,1.681000
0.041540,0.000000,1.544000
