-0.005,2.48,-0.032
-0.004996,2.44,-0.032
-0.004992,2.44,-0.048
-0.004988,2.4,-0.048
-0.004984,2.4,-0.056
-0.00498,2.4,-0.064
-0.004976,2.32,-0.072
-0.004972,2.32,-0.08
-0.004968,2.28,-0.088
-0.004964,2.28,-0.096
-0.00496,2.24,-0.08
-0.004956,2.24,-0.088
-0.004952,2.2,-0.096
-0.004948,2.2,-0.104
-0.004944,2.16,-0.112
-0.00494,2.16,-0.12
-0.004936,2.16,-0.12
-0.004932,2.08,-0.128
-0.004928,2.12,-0.136
-0.004924,2.08,-0.136
-0.00492,2,-0.136
-0.004916,2,-0.16
-0.004912,2,-0.152
-0.004908,1.96,-0.16
-0.004904,1.92,-0.168
-0.0049,1.92,-0.168
-0.004896,1.88,-0.168
-0.004892,1.88,-0.176
-0.004888,1.84,-0.184
-0.004884,1.84,-0.2
-0.00488,1.8,-0.192
-0.004876,1.8,-0.2
-0.004872,1.76,-0.2
-0.004868,1.76,-0.208
-0.004864,1.72,-0.2
-0.00486,1.68,-0.216
-0.004856,1.68,-0.224
-0.004852,1.64,-0.224
-0.004848,1.64,-0.24
-0.004844,1.6,-0.256
-0.00484,1.56,-0.264
-0.004836,1.56,-0.248
-0.004832,1.52,-0.256
-0.004828,1.52,-0.256
-0.004824,1.48,-0.272
-0.00482,1.44,-0.288
-0.004816,1.44,-0.288
-0.004812,1.4,-0.288
-0.004808,1.36,-0.288
-0.004804,1.36,-0.288
-0.0048,1.36,-0.304
-0.004796,1.32,-0.312
-0.004792,1.28,-0.304
-0.004788,1.24,-0.312
-0.004784,1.24,-0.32
-0.00478,1.24,-0.32
-0.004776,1.2,-0.336
-0.004772,1.16,-0.328
-0.004768,1.12,-0.344
-0.004764,1.12,-0.336
-0.00476,1.08,-0.344
-0.004756,1.04,-0.352
-0.004752,1.04,-0.352
-0.004748,1,-0.36
-0.004744,0.96,-0.36
-0.00474,0.96,-0.368
-0.004736,0.92,-0.384
-0.004732,0.92,-0.376
-0.004728,0.88,-0.376
-0.004724,0.84,-0.392
-0.00472,0.84,-0.4
-0.004716,0.8,-0.4
-0.004712,0.8,-0.4
-0.004708,0.76,-0.408
-0.004704,0.72,-0.408
-0.0047,0.72,-0.424
-0.004696,0.68,-0.424
-0.004692,0.64,-0.432
-0.004688,0.6,-0.424
-0.004684,0.6,-0.424
-0.00468,0.56,-0.448
-0.004676,0.52,-0.448
-0.004672,0.52,-0.44
-0.004668,0.48,-0.448
-0.004664,0.48,-0.456
-0.00466,0.44,-0.456
-0.004656,0.4,-0.464
-0.004652,0.4,-0.464
-0.004648,0.36,-0.464
-0.004644,0.36,-0.48
-0.00464,0.32,-0.472
-0.004636,0.32,-0.48
-0.004632,0.24,-0.472
-0.004628,0.2,-0.48
-0.004624,0.2,-0.496
-0.00462,0.16,-0.488
-0.004616,0.16,-0.504
-0.004612,0.12,-0.496
-0.004608,0.12,-0.496
-0.004604,0.08,-0.512
-0.0046,0.04,-0.512
-0.004596,0,-0.52
-0.004592,0,-0.52
-0.004588,-0.04,-0.52
-0.004584,-0.04,-0.528
-0.00458,-0.08,-0.536
-0.004576,-0.12,-0.536
-0.004572,-0.12,-0.544
-0.004568,-0.16,-0.544
-0.004564,-0.2,-0.544
-0.00456,-0.24,-0.544
-0.004556,-0.24,-0.56
-0.004552,-0.28,-0.552
-0.004548,-0.32,-0.56
-0.004544,-0.32,-0.56
-0.00454,-0.36,-0.576
-0.004536,-0.4,-0.576
-0.004532,-0.44,-0.576
-0.004528,-0.48,-0.568
-0.004524,-0.48,-0.576
-0.00452,-0.52,-0.584
-0.004516,-0.52,-0.584
-0.004512,-0.56,-0.584
-0.004508,-0.6,-0.6
-0.004504,-0.6,-0.592
-0.0045,-0.64,-0.592
-0.004496,-0.68,-0.6
-0.004492,-0.68,-0.616
-0.004488,-0.72,-0.616
-0.004484,-0.72,-0.616
-0.00448,-0.76,-0.6
-0.004476,-0.8,-0.616
-0.004472,-0.8,-0.616
-0.004468,-0.84,-0.624
-0.004464,-0.88,-0.624
-0.00446,-0.92,-0.632
-0.004456,-0.92,-0.632
-0.004452,-0.92,-0.64
-0.004448,-0.96,-0.632
-0.004444,-1,-0.624
-0.00444,-1.04,-0.64
-0.004436,-1.04,-0.64
-0.004432,-1.08,-0.648
-0.004428,-1.08,-0.648
-0.004424,-1.08,-0.64
-0.00442,-1.12,-0.64
-0.004416,-1.16,-0.656
-0.004412,-1.2,-0.64
-0.004408,-1.24,-0.648
-0.004404,-1.24,-0.664
-0.0044,-1.28,-0.656
-0.004396,-1.32,-0.664
-0.004392,-1.32,-0.672
-0.004388,-1.36,-0.656
-0.004384,-1.36,-0.672
-0.00438,-1.4,-0.68
-0.004376,-1.44,-0.664
-0.004372,-1.44,-0.68
-0.004368,-1.48,-0.68
-0.004364,-1.48,-0.68
-0.00436,-1.52,-0.688
-0.004356,-1.56,-0.68
-0.004352,-1.56,-0.68
-0.004348,-1.56,-0.688
-0.004344,-1.6,-0.68
-0.00434,-1.64,-0.68
-0.004336,-1.68,-0.696
-0.004332,-1.68,-0.688
-0.004328,-1.68,-0.688
-0.004324,-1.72,-0.688
-0.00432,-1.76,-0.696
-0.004316,-1.76,-0.696
-0.004312,-1.8,-0.704
-0.004308,-1.84,-0.688
-0.004304,-1.84,-0.696
-0.0043,-1.84,-0.712
-0.004296,-1.88,-0.704
-0.004292,-1.92,-0.696
-0.004288,-1.92,-0.712
-0.004284,-1.96,-0.696
-0.00428,-2,-0.696
-0.004276,-2,-0.72
