-0.002580,0.000000,-0.080000
-0.002578,0.000000,-0.080000
-0.002576,0.000000,0.000000
-0.002574,0.000000,0.000000
-0.002572,0.000000,0.000000
-0.002570,0.000000,0.000000
-0.002568,0.000000,0.000000
-0.002566,0.000000,0.080000
-0.002564,0.000000,0.080000
-0.002562,0.000000,0.080000
-0.002560,0.000000,0.080000
-0.002558,0.000000,0.080000
-0.002556,0.000000,0.080000
-0.002554,0.000000,0.080000
-0.002552,0.000000,0.080000
-0.002550,0.000000,0.080000
-0.002548,0.000000,0.080000
-0.002546,0.000000,0.080000
-0.002544,0.000000,0.080000
-0.002542,0.080000,0.080000
-0.002540,0.000000,0.080000
-0.002538,0.000000,0.080000
-0.002536,0.000000,0.080000
-0.002534,0.080000,0.080000
-0.002532,0.000000,0.080000
-0.002530,0.000000,0.080000
-0.002528,0.000000,0.080000
-0.002526,0.080000,0.080000
-0.002524,0.080000,0.080000
-0.002522,0.000000,0.160000
-0.002520,0.080000,0.080000
-0.002518,0.000000,0.080000
-0.002516,0.080000,0.080000
-0.002514,0.000000,0.080000
-0.002512,0.000000,0.080000
-0.002510,0.000000,0.080000
-0.002508,0.000000,0.080000
-0.002506,0.000000,0.080000
-0.002504,0.000000,0.080000
-0.002502,0.000000,0.080000
-0.002500,0.080000,0.080000
-0.002498,0.000000,0.080000
-0.002496,0.080000,0.080000
-0.002494,0.080000,0.080000
-0.002492,0.080000,0.080000
-0.002490,0.080000,0.080000
-0.002488,0.000000,0.000000
-0.002486,0.080000,0.000000
-0.002484,0.080000,0.000000
-0.002482,0.080000,0.000000
-0.002480,0.080000,0.000000
-0.002478,0.000000,0.000000
-0.002476,0.000000,0.000000
-0.002474,0.080000,0.000000
-0.002472,0.080000,0.000000
-0.002470,0.000000,0.000000
-0.002468,0.000000,-0.080000
-0.002466,0.000000,-0.080000
-0.002464,0.000000,0.000000
-0.002462,0.080000,-0.080000
-0.002460,0.080000,0.000000
-0.002458,0.000000,-0.080000
-0.002456,0.080000,-0.080000
-0.002454,0.000000,-0.080000
-0.002452,0.000000,-0.080000
-0.002450,0.080000,-0.080000
-0.002448,0.080000,-0.080000
-0.002446,0.000000,-0.080000
-0.002444,0.000000,-0.080000
-0.002442,0.000000,-0.080000
-0.002440,0.000000,-0.080000
-0.002438,0.000000,-0.080000
-0.002436,0.000000,-0.080000
-0.002434,0.080000,-0.080000
-0.002432,0.000000,-0.080000
-0.002430,0.000000,-0.080000
-0.002428,0.000000,-0.160000
-0.002426,0.000000,-0.080000
-0.002424,0.000000,-0.080000
-0.002422,0.000000,-0.080000
-0.002420,0.000000,-0.080000
-0.002418,0.000000,-0.080000
-0.002416,0.000000,-0.080000
-0.002414,0.000000,-0.080000
-0.002412,0.000000,-0.080000
-0.002410,0.000000,-0.080000
-0.002408,0.080000,0.000000
-0.002406,0.080000,-0.080000
-0.002404,0.000000,-0.080000
-0.002402,0.000000,-0.080000
-0.002400,0.000000,-0.080000
-0.002398,0.000000,0.000000
-0.002396,0.000000,0.000000
-0.002394,0.000000,0.000000
-0.002392,0.000000,0.000000
-0.002390,0.080000,0.000000
-0.002388,0.080000,0.000000
-0.002386,-0.080000,0.000000
-0.002384,0.000000,0.000000
-0.002382,0.080000,0.000000
-0.002380,0.000000,0.000000
-0.002378,0.000000,0.000000
-0.002376,0.000000,0.080000
-0.002374,0.000000,0.000000
-0.002372,0.000000,0.000000
-0.002370,0.000000,0.000000
-0.002368,0.000000,0.000000
-0.002366,0.080000,0.000000
-0.002364,0.000000,0.080000
-0.002362,0.000000,0.000000
-0.002360,0.000000,0.080000
-0.002358,0.000000,0.080000
-0.002356,0.000000,0.080000
-0.002354,0.000000,0.080000
-0.002352,0.080000,0.080000
-0.002350,0.000000,0.080000
