Channel 1,Channel 2,Channel 3
0.037144,0.000000,0.117000
0.037440,0.000000,0.117000
0.037724,0.000000,0.103000
0.038012,0.000000,0.093000
0.038304,0.000000,0.083000
0.038592,0.000000,0.073000
0.038880,0.000000,0.073000
0.039168,0.000000,0.068000
0.039460,0.000000,0.059000
0.039748,0.000000,0.059000
0.040032,0.000000,0.054000
0.040328,0.000000,0.044000
0.040612,0.000000,0.034000
0.040900,0.000000,0.034000
0.041188,0.000000,0.034000
0.041480,0.000000,0.034000
0.041768,0.000000,0.034000
0.042056,0.000000,0.029000
0.042348,0.000000,0.029000
0.042636,0.000000,0.020000
0.042920,0.000000,0.015000
0.043208,0.000000,0.015000
0.043500,0.000000,0.015000
0.043788,0.000000,0.015000
0.044076,0.000000,0.015000
0.044364,0.000000,0.015000
0.044648,0.000000,0.005000
0.044936,0.000000,0.005000
0.045224,0.000000,0.005000
0.045516,0.000000,0.005000
0.045804,0.000000,0.005000
0.046092,0.000000,0.000000
0.000028,4.726000,0.743000
0.000324,4.658000,1.085000
0.000616,4.174000,1.373000
0.000912,4.907000,2.028000
0.001204,4.814000,1.935000
0.001500,4.726000,2.307000
0.001792,4.863000,2.170000
0.002084,4.927000,2.204000
0.002384,4.883000,2.502000
0.002672,4.917000,2.625000
0.002964,4.941000,2.776000
0.003256,4.956000,2.923000
0.003552,4.985000,3.065000
0.003844,4.966000,3.201000
0.004136,4.971000,3.319000
0.004432,4.985000,3.441000
0.004720,4.985000,3.558000
0.005012,4.985000,3.656000
0.005300,4.985000,3.754000
0.005600,4.985000,3.861000
0.005888,4.985000,3.930000
0.006176,4.985000,4.008000
0.006468,4.985000,4.081000
0.006760,4.985000,4.150000
0.007048,4.985000,4.213000
0.007340,4.990000,4.267000
0.007636,4.995000,4.340000
0.007924,4.995000,4.379000
0.008216,4.995000,4.413000
0.008508,4.985000,4.462000
0.008796,4.995000,4.497000
0.009084,4.995000,4.531000
0.009376,4.995000,4.570000
0.009668,4.995000,4.609000
0.009960,4.995000,4.629000
0.010248,4.995000,4.653000
0.010536,4.995000,4.692000
0.010832,4.995000,4.707000
0.011120,4.995000,4.726000
0.011412,4.995000,4.751000
0.011704,4.995000,4.765000
0.011996,4.990000,4.785000
0.012284,4.995000,4.800000
0.012572,4.995000,4.809000
0.012868,4.995000,4.829000
0.013160,4.995000,4.839000
0.013448,4.995000,4.848000
0.013740,4.995000,4.863000
0.014032,4.995000,4.878000
0.014320,4.995000,4.878000
0.014608,4.995000,4.883000
0.014904,4.995000,4.892000
0.015196,4.995000,4.907000
0.015484,4.995000,4.907000
0.015780,4.995000,4.917000
0.016068,4.995000,4.927000
0.016356,4.995000,4.927000
0.016644,4.995000,4.927000
0.016940,4.995000,4.941000
0.017228,4.995000,4.941000
0.017516,4.995000,4.941000
0.017812,4.995000,4.941000
0.018100,5.000000,4.966000
0.018388,4.995000,4.956000
0.018676,5.000000,4.956000
0.018972,4.995000,4.966000
0.019260,4.995000,4.966000
0.019548,4.995000,4.966000
0.019840,4.995000,4.966000
0.020128,4.995000,4.966000
0.020416,4.995000,4.971000
0.020708,4.995000,4.966000
0.021000,4.995000,4.971000
0.021288,4.995000,4.980000
0.021576,4.995000,4.971000
0.021872,4.995000,4.971000
0.022160,4.995000,4.985000
0.022448,4.995000,4.985000
0.022736,4.995000,4.971000
0.023032,4.995000,4.971000
0.023324,0.762000,4.809000
0.023612,0.841000,4.394000
0.023908,0.621000,4.125000
0.024196,0.684000,3.783000
0.024484,1.129000,3.558000
0.024772,0.420000,3.280000
0.025068,0.215000,3.055000
0.025356,0.503000,2.859000
0.025644,0.059000,2.654000
0.025940,0.029000,2.463000
0.026228,0.020000,2.283000
0.026520,0.059000,2.116000
0.026808,0.015000,1.950000
0.027104,0.005000,1.813000
0.027392,0.005000,1.681000
0.027680,0.015000,1.559000
0.027972,0.000000,1.437000
0.028260,0.000000,1.325000
0.028552,0.000000,1.241000
0.028840,0.000000,1.139000
0.029136,0.000000,1.056000
0.029424,0.000000,0.973000
0.029712,0.000000,0.904000
0.030000,0.000000,0.841000
0.030296,0.000000,0.777000
0.030584,0.000000,0.718000
0.030872,0.000000,0.660000
0.031168,0.000000,0.621000
0.031456,0.000000,0.577000
0.031748,0.000000,0.528000
0.032036,0.000000,0.484000
0.032332,0.000000,0.450000
0.032620,0.000000,0.420000
0.032908,0.000000,0.386000
0.033200,0.000000,0.347000
0.033488,0.000000,0.327000
0.033776,0.000000,0.308000
0.034064,0.000000,0.279000
0.034360,0.000000,0.264000
0.034648,0.000000,0.239000
0.034936,0.000000,0.230000
0.035228,0.000000,0.200000
0.035516,0.000000,0.191000
0.035804,0.000000,0.171000
0.036092,0.000000,0.161000
0.036388,0.000000,0.152000
0.036676,0.000000,0.137000
0.036964,0.000000,0.122000
0.037256,0.000000,0.117000
0.037544,0.000000,0.112000
0.037832,0.000000,0.098000
0.038120,0.000000,0.093000
0.038416,0.000000,0.083000
0.038704,0.000000,0.073000
0.038992,0.000000,0.073000
0.039284,0.000000,0.068000
0.039572,0.000000,0.059000
0.039860,0.000000,0.059000
0.040148,0.000000,0.054000
0.040444,0.000000,0.039000
0.040732,0.000000,0.034000
0.041020,0.000000,0.034000
0.041312,0.000000,0.034000
0.041600,0.000000,0.034000
0.041888,0.000000,0.034000
0.042176,0.000000,0.029000
0.042472,0.000000,0.029000
0.042760,0.000000,0.015000
0.043048,0.000000,0.015000
0.043340,0.000000,0.015000
0.043628,0.000000,0.015000
0.043916,0.000000,0.015000
0.044204,0.000000,0.015000
0.044500,0.000000,0.015000
0.044788,0.000000,0.005000
0.045076,0.000000,0.005000
0.045368,0.000000,0.005000
0.045656,0.000000,0.005000
0.045944,0.000000,0.000000
0.046232,0.000000,0.000000
