Channel 1,Channel 2,Channel 3
0.025592,4.995000,4.932000
0.026084,4.995000,4.941000
0.026572,4.995000,4.941000
0.027068,4.995000,4.956000
0.027552,4.995000,4.956000
0.028044,4.995000,4.966000
0.028528,4.995000,4.966000
0.029016,4.995000,4.966000
0.029512,4.995000,4.966000
0.030000,4.995000,4.966000
0.030492,4.995000,4.966000
0.030980,4.995000,4.966000
0.031472,4.995000,4.971000
0.031960,4.995000,4.971000
0.032452,4.995000,4.985000
0.032940,4.995000,4.971000
0.033432,4.995000,4.985000
0.033920,4.995000,4.971000
0.034412,4.995000,4.985000
0.034900,4.995000,4.971000
0.035392,4.995000,4.980000
0.035876,4.995000,4.980000
0.036372,4.995000,4.980000
0.036856,4.995000,4.985000
0.037348,5.000000,4.980000
0.037836,5.000000,4.985000
0.038328,5.000000,4.971000
0.038812,5.000000,4.985000
0.039308,0.743000,4.814000
0.039792,0.953000,4.267000
0.040280,0.606000,4.062000
0.040776,0.249000,3.558000
0.041260,0.523000,3.441000
0.041756,0.450000,3.143000
0.042240,0.093000,2.962000
0.042736,0.029000,2.693000
0.043220,0.034000,2.507000
0.043716,0.034000,2.307000
0.044200,0.005000,2.126000
0.044696,0.000000,1.950000
0.045180,0.005000,1.799000
0.045676,0.000000,1.637000
0.046164,0.000000,1.525000
0.046656,0.000000,1.388000
0.047144,0.000000,1.285000
0.047636,0.000000,1.173000
0.048124,0.000000,1.085000
0.048616,0.000000,0.997000
0.049104,0.000000,0.914000
0.049596,0.000000,0.841000
0.050084,0.000000,0.772000
0.050572,0.000000,0.699000
0.051056,0.000000,0.655000
0.051544,0.000000,0.591000
0.052040,0.000000,0.547000
0.052524,0.000000,0.503000
0.053020,0.000000,0.464000
0.053504,0.000000,0.430000
0.054000,0.000000,0.386000
0.054484,0.000000,0.347000
0.054980,0.000000,0.327000
0.055464,0.000000,0.303000
0.055960,0.000000,0.274000
0.056444,0.000000,0.249000
0.056940,0.000000,0.235000
0.057424,0.000000,0.215000
0.057920,0.000000,0.191000
0.058408,0.000000,0.171000
0.058900,0.000000,0.161000
0.059388,0.000000,0.152000
0.059880,0.000000,0.137000
0.060368,0.000000,0.122000
0.060860,0.000000,0.117000
0.061348,0.000000,0.108000
0.061836,0.000000,0.093000
0.062320,0.000000,0.083000
0.062808,0.000000,0.073000
0.063300,0.000000,0.073000
0.063788,0.000000,0.068000
0.064284,0.000000,0.059000
0.064768,0.000000,0.059000
0.065264,0.000000,0.044000
0.065748,0.000000,0.044000
0.066244,0.000000,0.034000
0.066732,0.000000,0.034000
0.067228,0.000000,0.034000
0.067716,0.000000,0.034000
0.068212,0.000000,0.029000
0.068700,0.000000,0.024000
0.069192,0.000000,0.015000
0.069684,0.000000,0.015000
0.070176,0.000000,0.015000
0.070664,0.000000,0.015000
0.071160,0.000000,0.015000
0.071648,0.000000,0.015000
0.072144,0.000000,0.015000
0.072632,0.000000,0.005000
0.073128,0.000000,0.005000
0.073616,0.000000,0.005000
0.074104,0.000000,0.005000
0.074596,0.000000,0.000000
0.075088,0.000000,0.000000
0.075580,0.000000,0.000000
0.076068,0.000000,0.000000
0.076564,0.000000,0.000000
0.077052,0.000000,0.000000
0.077548,0.000000,0.000000
0.078036,0.000000,0.000000
0.000028,4.497000,1.012000
0.000524,4.413000,1.525000
0.001020,4.340000,1.984000
0.001516,4.697000,1.950000
0.002004,4.848000,1.994000
0.002504,4.775000,2.307000
0.002996,4.863000,2.312000
0.003492,4.966000,2.400000
0.003984,4.941000,2.561000
0.004480,4.985000,2.732000
0.004972,4.966000,2.908000
0.005468,4.985000,3.050000
0.005956,4.985000,3.201000
0.006452,4.971000,3.353000
0.006944,4.985000,3.475000
0.007440,4.985000,3.602000
0.007928,4.985000,3.715000
0.008424,4.985000,3.827000
0.008916,4.985000,3.905000
0.009412,4.985000,4.003000
0.009900,4.995000,4.081000
0.010396,4.990000,4.159000
0.010884,4.985000,4.223000
0.011380,4.995000,4.296000
0.011868,4.995000,4.340000
0.012364,4.995000,4.399000
0.012852,4.995000,4.448000
0.013348,4.995000,4.497000
0.013840,4.995000,4.531000
0.014332,4.995000,4.570000
0.014824,4.995000,4.609000
0.015312,4.995000,4.629000
0.015808,4.995000,4.673000
0.016296,4.995000,4.692000
0.016792,4.995000,4.721000
0.017280,4.995000,4.726000
0.017776,4.995000,4.761000
0.018264,4.995000,4.765000
0.018756,4.995000,4.800000
0.019244,5.000000,4.809000
0.019740,4.995000,4.829000
0.020228,4.995000,4.839000
0.020724,4.995000,4.848000
0.021212,5.000000,4.863000
0.021704,4.995000,4.868000
0.022192,4.995000,4.883000
0.022688,5.000000,4.883000
0.023176,4.995000,4.907000
0.023672,5.000000,4.907000
0.024160,4.995000,4.922000
0.024652,4.995000,4.922000
0.025140,4.995000,4.927000
0.025636,4.995000,4.927000
0.026124,4.995000,4.941000
0.026620,4.995000,4.941000
0.027108,4.995000,4.956000
0.027596,4.995000,4.956000
0.028088,4.990000,4.966000
0.028576,4.995000,4.966000
0.029072,4.995000,4.966000
0.029560,4.995000,4.966000
0.030056,5.000000,4.966000
0.030544,4.995000,4.966000
0.031036,5.000000,4.966000
0.031524,4.995000,4.971000
0.032020,4.995000,4.971000
0.032508,4.995000,4.980000
0.033004,4.995000,4.971000
0.033488,4.995000,4.985000
0.033984,4.995000,4.971000
0.034472,4.995000,4.985000
0.034964,4.995000,4.985000
0.035452,4.995000,4.985000
0.035944,4.995000,4.985000
0.036432,4.995000,4.985000
0.036928,4.995000,4.985000
0.037412,4.995000,4.985000
0.037908,4.995000,4.985000
0.038396,5.000000,4.980000
0.038884,4.995000,4.985000
0.039376,0.748000,4.814000
0.039864,0.953000,4.262000
0.040356,0.875000,3.939000
0.040844,0.371000,3.431000
0.041340,0.938000,3.201000
0.041824,0.308000,3.172000
0.042320,0.137000,2.937000
0.042808,0.024000,2.693000
0.043304,0.073000,2.483000
0.043792,0.015000,2.307000
0.044284,0.059000,2.116000
0.044772,0.015000,1.950000
0.045268,0.005000,1.789000
0.045756,0.000000,1.637000
0.046248,0.005000,1.505000
0.046736,0.000000,1.388000
0.047228,0.000000,1.281000
0.047720,0.000000,1.173000
0.048212,0.000000,1.075000
0.048700,0.000000,0.982000
0.049196,0.000000,0.904000
0.049684,0.000000,0.841000
0.050176,0.000000,0.762000
0.050664,0.000000,0.699000
0.051152,0.000000,0.640000
0.051644,0.000000,0.591000
0.052136,0.000000,0.547000
0.052628,0.000000,0.503000
0.053116,0.000000,0.459000
0.053612,0.000000,0.430000
0.054100,0.000000,0.386000
0.054592,0.000000,0.347000
0.055080,0.000000,0.327000
0.055576,0.000000,0.293000
0.056060,0.000000,0.274000
0.056556,0.000000,0.249000
0.057044,0.000000,0.235000
0.057540,0.000000,0.215000
0.058024,0.000000,0.191000
0.058520,0.000000,0.171000
0.059008,0.000000,0.152000
0.059504,0.000000,0.152000
0.059992,0.000000,0.137000
0.060484,0.000000,0.117000
0.060972,0.000000,0.117000
0.061468,0.000000,0.108000
0.061956,0.000000,0.093000
0.062444,0.000000,0.083000
0.062932,0.000000,0.073000
0.063420,0.000000,0.073000
0.063916,0.000000,0.068000
0.064404,0.000000,0.059000
0.064896,0.000000,0.059000
0.065384,0.000000,0.044000
0.065880,0.000000,0.044000
0.066368,0.000000,0.034000
0.066864,0.000000,0.034000
0.067352,0.000000,0.034000
0.067848,0.000000,0.034000
0.068340,0.000000,0.029000
0.068836,0.000000,0.029000
0.069324,0.000000,0.015000
0.069820,0.000000,0.015000
0.070308,0.000000,0.015000
0.070804,0.000000,0.015000
0.071296,0.000000,0.015000
0.071792,0.000000,0.005000
0.072280,0.000000,0.005000
0.072776,0.000000,0.005000
0.073264,0.000000,0.005000
0.073760,0.000000,0.005000
0.074248,0.000000,0.005000
0.074744,0.000000,0.000000
0.075236,0.000000,0.000000
0.075724,0.000000,0.000000
0.076220,0.000000,0.000000
0.076708,0.000000,0.000000
0.077204,0.000000,0.000000
0.077696,0.000000,0.000000
0.078192,0.000000,0.000000
